id_measurement,id_rp,id_sensor,temperature,measured_date,humidity,save_date
434,1,1,23,2021-04-25 02:03:12.103525+02,41,2021-04-26 09:39:57.545973
436,1,1,23,2021-04-25 02:13:12.303962+02,41,2021-04-26 09:39:57.847933
438,1,1,23,2021-04-25 02:23:12.504332+02,41,2021-04-26 09:39:58.1468
440,1,1,23,2021-04-25 02:33:12.70173+02,41,2021-04-26 09:39:58.463554
442,1,1,23,2021-04-25 02:43:12.901921+02,41,2021-04-26 09:39:58.781636
444,1,1,23,2021-04-25 02:53:13.031333+02,42,2021-04-26 09:39:59.076749
446,1,1,23,2021-04-25 03:03:13.237124+02,42,2021-04-26 09:39:59.407216
448,1,1,23,2021-04-25 03:13:13.36179+02,42,2021-04-26 09:39:59.705105
450,1,1,23,2021-04-25 03:23:13.562096+02,42,2021-04-26 09:40:00.035875
452,1,1,23,2021-04-25 03:33:13.762305+02,42,2021-04-26 09:40:00.330522
241,1,1,21,2021-04-24 09:57:52.514821+02,42,2021-04-26 09:39:26.075329
243,1,1,21,2021-04-24 10:07:52.71506+02,42,2021-04-26 09:39:26.361513
245,1,1,21,2021-04-24 10:17:53.173313+02,42,2021-04-26 09:39:26.663096
247,1,1,21,2021-04-24 10:27:53.373691+02,43,2021-04-26 09:39:26.947752
249,1,1,21,2021-04-24 10:37:53.573952+02,42,2021-04-26 09:39:27.2493
251,1,1,21,2021-04-24 10:47:53.774072+02,43,2021-04-26 09:39:27.53227
253,1,1,21,2021-04-24 10:57:53.974487+02,43,2021-04-26 09:39:27.812697
255,1,1,21,2021-04-24 11:07:54.174639+02,43,2021-04-26 09:39:28.091728
257,1,1,21,2021-04-24 11:17:54.30672+02,42,2021-04-26 09:39:28.368759
259,1,1,21,2021-04-24 11:27:54.432018+02,42,2021-04-26 09:39:28.661845
261,1,1,21,2021-04-24 11:37:54.632195+02,42,2021-04-26 09:39:28.946106
263,1,1,21,2021-04-24 11:47:54.832349+02,42,2021-04-26 09:39:29.222192
265,1,1,22,2021-04-24 11:57:54.979744+02,42,2021-04-26 09:39:29.499895
267,1,1,22,2021-04-24 12:07:55.179952+02,42,2021-04-26 09:39:29.799053
269,1,1,22,2021-04-24 12:17:55.650626+02,42,2021-04-26 09:39:30.080801
271,1,1,22,2021-04-24 12:27:55.838455+02,42,2021-04-26 09:39:30.352982
273,1,1,23,2021-04-24 12:37:55.972006+02,41,2021-04-26 09:39:30.65624
275,1,1,23,2021-04-24 12:47:56.172286+02,41,2021-04-26 09:39:30.933755
277,1,1,23,2021-04-24 12:57:56.372511+02,40,2021-04-26 09:39:31.211985
279,1,1,23,2021-04-24 13:07:56.572641+02,40,2021-04-26 09:39:31.520948
281,1,1,23,2021-04-24 13:17:56.772024+02,40,2021-04-26 09:39:31.822874
283,1,1,23,2021-04-24 13:27:56.97184+02,39,2021-04-26 09:39:32.128409
285,1,1,24,2021-04-24 13:37:57.172008+02,39,2021-04-26 09:39:32.436595
287,1,1,24,2021-04-24 13:47:57.372095+02,39,2021-04-26 09:39:32.742132
289,1,1,24,2021-04-24 13:57:57.572214+02,39,2021-04-26 09:39:33.028732
291,1,1,24,2021-04-24 14:07:57.772544+02,38,2021-04-26 09:39:33.309241
293,1,1,25,2021-04-24 14:17:57.972902+02,38,2021-04-26 09:39:33.602759
295,1,1,25,2021-04-24 14:27:58.173054+02,38,2021-04-26 09:39:33.871686
297,1,1,25,2021-04-24 14:37:58.373363+02,38,2021-04-26 09:39:34.161191
299,1,1,25,2021-04-24 14:47:58.573569+02,38,2021-04-26 09:39:34.45423
301,1,1,25,2021-04-24 14:57:58.773821+02,37,2021-04-26 09:39:34.750247
303,1,1,25,2021-04-24 15:07:58.888597+02,37,2021-04-26 09:39:35.033926
305,1,1,26,2021-04-24 15:17:59.088878+02,37,2021-04-26 09:39:35.336312
307,1,1,26,2021-04-24 15:27:59.289154+02,37,2021-04-26 09:39:35.61772
309,1,1,26,2021-04-24 15:37:59.489357+02,36,2021-04-26 09:39:35.903654
311,1,1,26,2021-04-24 15:47:59.672161+02,36,2021-04-26 09:39:36.294094
313,1,1,26,2021-04-24 15:57:59.872396+02,36,2021-04-26 09:39:36.589838
315,1,1,26,2021-04-24 16:08:00.072728+02,36,2021-04-26 09:39:36.878163
317,1,1,26,2021-04-24 16:18:00.262139+02,36,2021-04-26 09:39:37.180187
319,1,1,26,2021-04-24 16:28:00.462589+02,36,2021-04-26 09:39:37.474996
321,1,1,26,2021-04-24 16:38:01.178895+02,36,2021-04-26 09:39:37.764798
323,1,1,25,2021-04-24 16:48:01.378871+02,36,2021-04-26 09:39:38.044626
325,1,1,25,2021-04-24 16:58:01.579175+02,37,2021-04-26 09:39:38.34548
327,1,1,25,2021-04-24 17:08:01.732406+02,37,2021-04-26 09:39:38.6395
329,1,1,25,2021-04-24 17:18:01.877742+02,37,2021-04-26 09:39:38.911968
331,1,1,25,2021-04-24 17:28:02.078039+02,36,2021-04-26 09:39:39.190816
333,1,1,26,2021-04-24 17:38:02.212378+02,36,2021-04-26 09:39:39.46998
335,1,1,26,2021-04-24 17:48:02.611952+02,36,2021-04-26 09:39:39.75032
337,1,1,26,2021-04-24 17:58:02.812397+02,35,2021-04-26 09:39:40.041203
339,1,1,26,2021-04-24 18:08:03.220814+02,35,2021-04-26 09:39:40.322841
341,1,1,26,2021-04-24 18:18:03.412412+02,35,2021-04-26 09:39:40.59857
343,1,1,26,2021-04-24 18:28:03.612662+02,35,2021-04-26 09:39:40.898993
345,1,1,27,2021-04-24 18:38:03.812798+02,34,2021-04-26 09:39:41.175216
347,1,1,27,2021-04-24 18:48:04.013009+02,34,2021-04-26 09:39:41.460931
349,1,1,27,2021-04-24 18:58:04.213334+02,34,2021-04-26 09:39:41.837493
351,1,1,27,2021-04-24 19:08:04.412457+02,34,2021-04-26 09:39:42.123346
353,1,1,27,2021-04-24 19:18:04.61214+02,34,2021-04-26 09:39:42.43139
355,1,1,28,2021-04-24 19:28:04.732062+02,33,2021-04-26 09:39:42.736281
357,1,1,28,2021-04-24 19:38:04.871968+02,33,2021-04-26 09:39:43.018235
359,1,1,28,2021-04-24 19:48:05.072124+02,33,2021-04-26 09:39:43.336199
361,1,1,28,2021-04-24 19:58:05.269535+02,33,2021-04-26 09:39:43.673442
363,1,1,28,2021-04-24 20:08:05.466642+02,33,2021-04-26 09:39:44.001102
365,1,1,28,2021-04-24 20:18:05.666963+02,33,2021-04-26 09:39:44.307365
367,1,1,28,2021-04-24 20:28:05.86719+02,33,2021-04-26 09:39:44.579443
369,1,1,28,2021-04-24 20:38:06.0676+02,33,2021-04-26 09:39:44.861323
371,1,1,28,2021-04-24 20:48:06.191965+02,33,2021-04-26 09:39:45.17384
373,1,1,28,2021-04-24 20:58:06.355466+02,33,2021-04-26 09:39:45.460992
375,1,1,29,2021-04-24 21:08:06.570696+02,33,2021-04-26 09:39:45.766123
377,1,1,29,2021-04-24 21:18:06.724085+02,32,2021-04-26 09:39:46.0633
379,1,1,29,2021-04-24 21:28:06.924446+02,32,2021-04-26 09:39:46.348387
381,1,1,29,2021-04-24 21:38:07.124577+02,32,2021-04-26 09:39:46.631977
383,1,1,30,2021-04-24 21:48:07.282633+02,31,2021-04-26 09:39:46.938037
385,1,1,30,2021-04-24 21:58:07.482859+02,31,2021-04-26 09:39:47.221901
387,1,1,30,2021-04-24 22:08:07.683009+02,30,2021-04-26 09:39:47.515353
389,1,1,30,2021-04-24 22:18:07.883232+02,31,2021-04-26 09:39:48.042247
391,1,1,29,2021-04-24 22:28:08.041949+02,32,2021-04-26 09:39:48.660508
393,1,1,29,2021-04-24 22:38:08.242134+02,32,2021-04-26 09:39:49.359875
395,1,1,29,2021-04-24 22:48:08.442257+02,32,2021-04-26 09:39:50.565422
397,1,1,28,2021-04-24 22:58:08.64247+02,33,2021-04-26 09:39:51.624278
399,1,1,28,2021-04-24 23:08:08.842709+02,33,2021-04-26 09:39:52.125635
401,1,1,27,2021-04-24 23:18:09.042945+02,34,2021-04-26 09:39:52.624226
403,1,1,27,2021-04-24 23:28:09.243062+02,35,2021-04-26 09:39:52.92383
405,1,1,27,2021-04-24 23:38:09.443144+02,36,2021-04-26 09:39:53.219439
407,1,1,26,2021-04-24 23:48:09.64346+02,36,2021-04-26 09:39:53.504629
409,1,1,26,2021-04-24 23:58:09.84413+02,36,2021-04-26 09:39:53.792851
411,1,1,25,2021-04-25 00:08:10.044046+02,37,2021-04-26 09:39:54.077096
413,1,1,25,2021-04-25 00:18:10.244199+02,37,2021-04-26 09:39:54.361005
415,1,1,25,2021-04-25 00:28:10.407647+02,38,2021-04-26 09:39:54.660442
417,1,1,24,2021-04-25 00:38:10.607712+02,38,2021-04-26 09:39:54.939521
419,1,1,24,2021-04-25 00:48:10.808043+02,38,2021-04-26 09:39:55.244288
421,1,1,24,2021-04-25 00:58:11.008205+02,39,2021-04-26 09:39:55.527859
423,1,1,24,2021-04-25 01:08:11.125635+02,39,2021-04-26 09:39:55.829892
425,1,1,24,2021-04-25 01:18:11.202847+02,39,2021-04-26 09:39:56.123161
427,1,1,24,2021-04-25 01:28:11.402795+02,39,2021-04-26 09:39:56.416704
429,1,1,24,2021-04-25 01:38:11.603018+02,40,2021-04-26 09:39:56.808367
431,1,1,23,2021-04-25 01:48:11.803264+02,40,2021-04-26 09:39:57.101205
433,1,1,23,2021-04-25 01:58:12.00336+02,40,2021-04-26 09:39:57.392554
435,1,1,23,2021-04-25 02:08:12.20376+02,41,2021-04-26 09:39:57.706533
437,1,1,23,2021-04-25 02:18:12.404131+02,41,2021-04-26 09:39:58.001564
439,1,1,23,2021-04-25 02:28:12.604361+02,41,2021-04-26 09:39:58.298676
441,1,1,23,2021-04-25 02:38:12.801808+02,41,2021-04-26 09:39:58.628554
443,1,1,23,2021-04-25 02:48:12.931236+02,42,2021-04-26 09:39:58.927343
445,1,1,23,2021-04-25 02:58:13.135544+02,42,2021-04-26 09:39:59.233824
447,1,1,23,2021-04-25 03:08:13.331526+02,42,2021-04-26 09:39:59.555328
449,1,1,23,2021-04-25 03:18:13.462002+02,42,2021-04-26 09:39:59.882462
451,1,1,23,2021-04-25 03:28:13.662171+02,42,2021-04-26 09:40:00.179297
453,1,1,22,2021-04-25 03:38:13.863071+02,42,2021-04-26 09:40:00.480465
454,1,1,22,2021-04-25 03:43:13.962566+02,42,2021-04-26 09:40:00.633599
456,1,1,22,2021-04-25 03:53:14.162759+02,43,2021-04-26 09:40:00.957129
458,1,1,22,2021-04-25 04:03:14.362982+02,43,2021-04-26 09:40:01.257611
460,1,1,22,2021-04-25 04:13:14.563197+02,43,2021-04-26 09:40:01.588322
462,1,1,22,2021-04-25 04:23:14.76357+02,43,2021-04-26 09:40:01.890693
464,1,1,22,2021-04-25 04:33:14.963709+02,43,2021-04-26 09:40:02.17649
466,1,1,22,2021-04-25 04:43:15.164079+02,44,2021-04-26 09:40:02.473735
468,1,1,22,2021-04-25 04:53:15.364177+02,44,2021-04-26 09:40:02.751351
470,1,1,22,2021-04-25 05:03:15.564455+02,44,2021-04-26 09:40:03.027806
472,1,1,22,2021-04-25 05:13:15.764736+02,44,2021-04-26 09:40:03.324437
474,1,1,22,2021-04-25 05:23:15.964949+02,44,2021-04-26 09:40:03.612856
476,1,1,22,2021-04-25 05:33:16.165205+02,44,2021-04-26 09:40:03.904898
478,1,1,22,2021-04-25 05:43:16.365431+02,44,2021-04-26 09:40:04.194934
480,1,1,22,2021-04-25 05:53:16.565719+02,44,2021-04-26 09:40:04.929444
482,1,1,22,2021-04-25 06:03:16.765976+02,44,2021-04-26 09:40:05.506019
484,1,1,22,2021-04-25 06:13:16.87186+02,44,2021-04-26 09:40:05.820882
486,1,1,22,2021-04-25 06:23:17.072117+02,44,2021-04-26 09:40:06.105773
488,1,1,22,2021-04-25 06:33:17.272277+02,45,2021-04-26 09:40:06.386337
490,1,1,22,2021-04-25 06:43:17.472823+02,45,2021-04-26 09:40:06.672305
492,1,1,22,2021-04-25 06:53:17.67275+02,45,2021-04-26 09:40:06.954139
494,1,1,22,2021-04-25 07:03:18.131128+02,45,2021-04-26 09:40:07.242913
455,1,1,22,2021-04-25 03:48:14.062611+02,43,2021-04-26 09:40:00.800354
457,1,1,22,2021-04-25 03:58:14.262889+02,43,2021-04-26 09:40:01.111825
459,1,1,22,2021-04-25 04:08:14.463078+02,43,2021-04-26 09:40:01.41562
461,1,1,22,2021-04-25 04:18:14.663321+02,43,2021-04-26 09:40:01.738015
463,1,1,22,2021-04-25 04:28:14.863571+02,43,2021-04-26 09:40:02.030908
465,1,1,22,2021-04-25 04:38:15.063898+02,43,2021-04-26 09:40:02.316502
467,1,1,22,2021-04-25 04:48:15.264079+02,44,2021-04-26 09:40:02.620636
469,1,1,22,2021-04-25 04:58:15.463526+02,44,2021-04-26 09:40:02.888178
471,1,1,22,2021-04-25 05:08:15.664579+02,44,2021-04-26 09:40:03.185024
473,1,1,22,2021-04-25 05:18:15.864822+02,44,2021-04-26 09:40:03.46881
475,1,1,22,2021-04-25 05:28:16.065133+02,44,2021-04-26 09:40:03.759714
477,1,1,22,2021-04-25 05:38:16.26533+02,44,2021-04-26 09:40:04.052007
479,1,1,22,2021-04-25 05:48:16.465566+02,44,2021-04-26 09:40:04.58768
481,1,1,22,2021-04-25 05:58:16.665906+02,44,2021-04-26 09:40:05.267387
483,1,1,22,2021-04-25 06:08:16.866076+02,44,2021-04-26 09:40:05.664343
485,1,1,22,2021-04-25 06:18:16.972011+02,44,2021-04-26 09:40:05.966547
487,1,1,22,2021-04-25 06:28:17.172189+02,44,2021-04-26 09:40:06.247147
489,1,1,22,2021-04-25 06:38:17.372359+02,45,2021-04-26 09:40:06.526682
491,1,1,22,2021-04-25 06:48:17.572646+02,45,2021-04-26 09:40:06.813828
493,1,1,22,2021-04-25 06:58:17.77295+02,45,2021-04-26 09:40:07.099292
495,1,1,22,2021-04-25 07:08:18.231189+02,45,2021-04-26 09:40:07.379637
496,1,1,22,2021-04-25 07:13:18.331282+02,45,2021-04-26 09:40:07.544058
497,1,1,22,2021-04-25 07:18:18.431427+02,45,2021-04-26 09:40:07.688811
498,1,1,22,2021-04-25 07:23:18.789605+02,45,2021-04-26 09:40:07.839306
499,1,1,22,2021-04-25 07:28:19.147744+02,45,2021-04-26 09:40:08.001035
500,1,1,22,2021-04-25 07:33:19.24787+02,46,2021-04-26 09:40:08.13488
501,1,1,22,2021-04-25 07:38:19.347944+02,46,2021-04-26 09:40:08.284986
502,1,1,22,2021-04-25 07:43:19.448091+02,46,2021-04-26 09:40:08.437056
503,1,1,22,2021-04-25 07:48:19.548199+02,46,2021-04-26 09:40:08.576046
504,1,1,22,2021-04-25 07:53:19.64838+02,46,2021-04-26 09:40:08.712543
505,1,1,22,2021-04-25 07:58:19.748546+02,46,2021-04-26 09:40:08.865389
506,1,1,22,2021-04-25 08:03:19.848587+02,46,2021-04-26 09:40:09.018997
507,1,1,22,2021-04-25 08:08:19.948735+02,46,2021-04-26 09:40:09.16169
508,1,1,22,2021-04-25 08:13:20.048853+02,46,2021-04-26 09:40:09.296751
509,1,1,22,2021-04-25 08:18:20.148745+02,47,2021-04-26 09:40:09.428539
510,1,1,22,2021-04-25 08:23:20.249243+02,47,2021-04-26 09:40:09.564006
511,1,1,22,2021-04-25 08:28:20.349805+02,47,2021-04-26 09:40:09.701679
512,1,1,21,2021-04-25 08:33:20.707612+02,47,2021-04-26 09:40:09.846371
513,1,1,21,2021-04-25 08:38:20.807787+02,47,2021-04-26 09:40:09.976705
514,1,1,21,2021-04-25 08:43:20.912224+02,47,2021-04-26 09:40:10.115461
515,1,1,21,2021-04-25 08:48:21.02579+02,47,2021-04-26 09:40:10.259144
516,1,1,21,2021-04-25 08:53:21.108091+02,47,2021-04-26 09:40:10.402275
517,1,1,21,2021-04-25 08:58:21.208226+02,47,2021-04-26 09:40:10.562862
518,1,1,21,2021-04-25 09:03:21.308485+02,47,2021-04-26 09:40:10.70501
519,1,1,21,2021-04-25 09:08:21.311945+02,47,2021-04-26 09:40:10.859661
520,1,1,21,2021-04-25 09:13:21.4121+02,47,2021-04-26 09:40:11.018566
521,1,1,21,2021-04-25 09:18:21.512138+02,47,2021-04-26 09:40:11.199432
522,1,1,21,2021-04-25 09:23:21.612405+02,48,2021-04-26 09:40:11.338061
523,1,1,21,2021-04-25 09:28:21.71244+02,47,2021-04-26 09:40:11.47917
524,1,1,21,2021-04-25 09:33:21.812593+02,47,2021-04-26 09:40:11.615183
525,1,1,21,2021-04-25 09:38:21.912648+02,48,2021-04-26 09:40:11.762236
526,1,1,21,2021-04-25 09:43:22.012771+02,48,2021-04-26 09:40:11.898427
527,1,1,21,2021-04-25 09:48:22.11288+02,48,2021-04-26 09:40:12.040453
528,1,1,21,2021-04-25 09:53:22.121902+02,48,2021-04-26 09:40:12.185451
529,1,1,21,2021-04-25 09:58:22.222051+02,48,2021-04-26 09:40:12.323009
530,1,1,21,2021-04-25 10:03:22.271866+02,48,2021-04-26 09:40:12.481346
531,1,1,21,2021-04-25 10:08:22.37198+02,48,2021-04-26 09:40:12.628516
532,1,1,21,2021-04-25 10:13:22.472081+02,48,2021-04-26 09:40:12.766233
533,1,1,21,2021-04-25 10:18:22.561891+02,48,2021-04-26 09:40:12.911101
534,1,1,21,2021-04-25 10:23:22.662111+02,48,2021-04-26 09:40:13.053175
535,1,1,21,2021-04-25 10:28:22.762212+02,48,2021-04-26 09:40:13.213771
536,1,1,21,2021-04-25 10:33:22.862208+02,48,2021-04-26 09:40:13.370645
537,1,1,21,2021-04-25 10:38:22.962394+02,48,2021-04-26 09:40:13.50949
538,1,1,21,2021-04-25 10:43:23.062548+02,48,2021-04-26 09:40:13.652638
539,1,1,21,2021-04-25 10:48:23.16266+02,48,2021-04-26 09:40:13.794467
540,1,1,21,2021-04-25 10:53:23.262806+02,48,2021-04-26 09:40:13.931427
541,1,1,21,2021-04-25 10:58:23.34703+02,48,2021-04-26 09:40:14.072535
542,1,1,21,2021-04-25 11:03:23.44723+02,48,2021-04-26 09:40:14.214318
543,1,1,21,2021-04-25 11:08:23.547249+02,48,2021-04-26 09:40:14.349647
544,1,1,22,2021-04-25 11:13:23.647381+02,48,2021-04-26 09:40:14.49833
545,1,1,21,2021-04-25 11:18:23.74615+02,48,2021-04-26 09:40:14.636704
546,1,1,22,2021-04-25 11:23:23.791839+02,48,2021-04-26 09:40:14.803627
547,1,1,22,2021-04-25 11:28:23.892085+02,48,2021-04-26 09:40:15.065936
548,1,1,22,2021-04-25 11:33:23.992202+02,48,2021-04-26 09:40:15.347043
549,1,1,22,2021-04-25 11:38:24.092255+02,48,2021-04-26 09:40:15.65511
550,1,1,22,2021-04-25 11:43:24.095528+02,48,2021-04-26 09:40:15.960757
551,1,1,22,2021-04-25 11:48:24.193999+02,48,2021-04-26 09:40:16.253906
552,1,1,22,2021-04-25 11:53:24.294132+02,48,2021-04-26 09:40:16.670648
553,1,1,22,2021-04-25 11:58:24.394237+02,48,2021-04-26 09:40:17.001922
554,1,1,22,2021-04-25 12:03:24.494404+02,47,2021-04-26 09:40:17.294288
555,1,1,22,2021-04-25 12:08:24.594514+02,47,2021-04-26 09:40:17.590573
556,1,1,22,2021-04-25 12:13:24.694543+02,47,2021-04-26 09:40:17.803491
557,1,1,22,2021-04-25 12:18:24.794663+02,47,2021-04-26 09:40:17.94925
558,1,1,22,2021-04-25 12:23:24.894813+02,47,2021-04-26 09:40:18.088979
559,1,1,22,2021-04-25 12:28:24.991855+02,47,2021-04-26 09:40:18.22541
560,1,1,22,2021-04-25 12:33:25.091852+02,47,2021-04-26 09:40:18.382642
561,1,1,22,2021-04-25 12:38:25.450038+02,47,2021-04-26 09:40:18.536973
562,1,1,22,2021-04-25 12:43:25.550153+02,47,2021-04-26 09:40:18.675478
563,1,1,22,2021-04-25 12:48:25.65033+02,46,2021-04-26 09:40:18.948552
564,1,1,23,2021-04-25 12:53:25.661537+02,46,2021-04-26 09:40:19.080085
565,1,1,23,2021-04-25 12:58:25.691383+02,46,2021-04-26 09:40:19.229321
566,1,1,23,2021-04-25 13:03:25.772001+02,46,2021-04-26 09:40:19.378405
567,1,1,23,2021-04-25 13:08:25.872074+02,46,2021-04-26 09:40:19.535539
568,1,1,23,2021-04-25 13:13:25.972458+02,46,2021-04-26 09:40:19.684603
569,1,1,23,2021-04-25 13:18:26.072299+02,46,2021-04-26 09:40:19.837571
570,1,1,23,2021-04-25 13:23:26.092467+02,46,2021-04-26 09:40:19.977169
571,1,1,23,2021-04-25 13:28:26.111975+02,45,2021-04-26 09:40:20.142218
572,1,1,23,2021-04-25 13:33:26.192054+02,45,2021-04-26 09:40:20.294435
573,1,1,23,2021-04-25 13:38:26.221885+02,45,2021-04-26 09:40:20.448575
574,1,1,23,2021-04-25 13:43:26.322026+02,45,2021-04-26 09:40:20.596647
575,1,1,23,2021-04-25 13:48:26.422101+02,45,2021-04-26 09:40:20.735944
576,1,1,23,2021-04-25 13:53:26.511929+02,45,2021-04-26 09:40:20.877278
577,1,1,23,2021-04-25 13:58:26.612+02,45,2021-04-26 09:40:21.03349
578,1,1,23,2021-04-25 14:03:26.712296+02,45,2021-04-26 09:40:21.177603
579,1,1,23,2021-04-25 14:08:26.812279+02,44,2021-04-26 09:40:21.321671
580,1,1,23,2021-04-25 14:13:26.862081+02,44,2021-04-26 09:40:21.468828
581,1,1,23,2021-04-25 14:18:26.96187+02,44,2021-04-26 09:40:21.612324
582,1,1,24,2021-04-25 14:23:27.062099+02,44,2021-04-26 09:40:21.760241
584,1,1,24,2021-04-25 14:33:27.262354+02,44,2021-04-26 09:40:22.051594
586,1,1,24,2021-04-25 14:43:27.407421+02,44,2021-04-26 09:40:22.350212
588,1,1,24,2021-04-25 14:53:27.60746+02,44,2021-04-26 09:40:22.627732
590,1,1,24,2021-04-25 15:03:27.807869+02,44,2021-04-26 09:40:22.916544
592,1,1,24,2021-04-25 15:13:28.007526+02,44,2021-04-26 09:40:23.20548
594,1,1,24,2021-04-25 15:23:28.201228+02,44,2021-04-26 09:40:23.482493
596,1,1,24,2021-04-25 15:33:28.659249+02,43,2021-04-26 09:40:23.828415
598,1,1,24,2021-04-25 15:43:28.865027+02,43,2021-04-26 09:40:24.11427
600,1,1,25,2021-04-25 15:53:29.059509+02,43,2021-04-26 09:40:24.418015
602,1,1,25,2021-04-25 16:03:29.259835+02,43,2021-04-26 09:40:24.693951
604,1,1,25,2021-04-25 16:13:29.718194+02,43,2021-04-26 09:40:24.990148
606,1,1,25,2021-04-25 16:23:29.866513+02,42,2021-04-26 09:40:25.293046
608,1,1,25,2021-04-25 16:33:30.066913+02,42,2021-04-26 09:40:25.578763
610,1,1,26,2021-04-25 16:43:30.262163+02,42,2021-04-26 09:40:25.875055
612,1,1,26,2021-04-25 16:53:30.462594+02,41,2021-04-26 09:40:26.152709
614,1,1,26,2021-04-25 17:03:30.662583+02,41,2021-04-26 09:40:26.465344
616,1,1,26,2021-04-25 17:13:30.86274+02,41,2021-04-26 09:40:26.763212
618,1,1,26,2021-04-25 17:23:31.062993+02,41,2021-04-26 09:40:27.05084
620,1,1,26,2021-04-25 17:33:31.263326+02,41,2021-04-26 09:40:27.341529
622,1,1,27,2021-04-25 17:43:31.463569+02,40,2021-04-26 09:40:27.635986
624,1,1,28,2021-04-25 17:53:31.663754+02,38,2021-04-26 09:40:27.948929
626,1,1,28,2021-04-25 18:03:31.863987+02,38,2021-04-26 09:40:28.237955
628,1,1,28,2021-04-25 18:13:31.900985+02,38,2021-04-26 09:40:28.525004
630,1,1,28,2021-04-25 18:23:32.359002+02,37,2021-04-26 09:40:28.817512
632,1,1,28,2021-04-25 18:33:32.559276+02,38,2021-04-26 09:40:29.105978
634,1,1,28,2021-04-25 18:43:32.770657+02,37,2021-04-26 09:40:29.395745
636,1,1,30,2021-04-25 18:53:32.911925+02,35,2021-04-26 09:40:29.693491
638,1,1,29,2021-04-25 19:03:33.112095+02,36,2021-04-26 09:40:29.98214
640,1,1,30,2021-04-25 19:13:33.312408+02,34,2021-04-26 09:40:30.277167
642,1,1,30,2021-04-25 19:23:33.481241+02,34,2021-04-26 09:40:30.589189
644,1,1,30,2021-04-25 19:33:33.681274+02,34,2021-04-26 09:40:30.87244
646,1,1,30,2021-04-25 19:43:33.820703+02,34,2021-04-26 09:40:31.40432
648,1,1,29,2021-04-25 19:53:34.212053+02,36,2021-04-26 09:40:32.123963
650,1,1,29,2021-04-25 20:03:34.361998+02,36,2021-04-26 09:40:32.455095
652,1,1,29,2021-04-25 20:13:34.51206+02,36,2021-04-26 09:40:32.732964
654,1,1,29,2021-04-25 20:23:34.711987+02,36,2021-04-26 09:40:33.025021
656,1,1,28,2021-04-25 20:33:34.912292+02,37,2021-04-26 09:40:33.288679
658,1,1,28,2021-04-25 20:43:35.111847+02,37,2021-04-26 09:40:33.584345
660,1,1,28,2021-04-25 20:53:35.273473+02,37,2021-04-26 09:40:33.866414
662,1,1,27,2021-04-25 21:03:35.46208+02,39,2021-04-26 09:40:34.152
664,1,1,27,2021-04-25 21:13:35.662192+02,39,2021-04-26 09:40:34.433888
666,1,1,27,2021-04-25 21:23:35.862563+02,39,2021-04-26 09:40:34.717996
668,1,1,26,2021-04-25 21:33:36.320332+02,39,2021-04-26 09:40:35.006598
670,1,1,26,2021-04-25 21:43:36.431927+02,40,2021-04-26 09:40:35.291516
672,1,1,26,2021-04-25 21:53:36.636433+02,40,2021-04-26 09:40:35.585987
674,1,1,26,2021-04-25 22:03:36.83215+02,41,2021-04-26 09:40:35.871759
676,1,1,26,2021-04-25 22:13:37.032553+02,41,2021-04-26 09:40:36.150919
678,1,1,25,2021-04-25 22:23:37.097498+02,41,2021-04-26 09:40:36.43687
680,1,1,25,2021-04-25 22:33:37.470184+02,41,2021-04-26 09:40:36.742028
682,1,1,25,2021-04-25 22:43:37.862002+02,42,2021-04-26 09:40:37.02537
684,1,1,25,2021-04-25 22:53:38.012072+02,43,2021-04-26 09:40:37.322331
686,1,1,25,2021-04-25 23:03:38.212086+02,43,2021-04-26 09:40:37.611798
688,1,1,25,2021-04-25 23:13:38.406898+02,46,2021-04-26 09:40:37.911802
690,1,1,24,2021-04-25 23:23:38.607141+02,47,2021-04-26 09:40:38.186447
692,1,1,24,2021-04-25 23:33:38.807354+02,47,2021-04-26 09:40:38.467929
694,1,1,23,2021-04-25 23:43:39.007722+02,49,2021-04-26 09:40:38.747612
696,1,1,23,2021-04-25 23:53:39.111919+02,49,2021-04-26 09:40:39.030687
698,1,1,23,2021-04-26 00:03:39.251949+02,51,2021-04-26 09:40:39.313623
700,1,1,23,2021-04-26 00:13:39.361925+02,51,2021-04-26 09:40:39.58789
702,1,1,22,2021-04-26 00:23:39.502082+02,52,2021-04-26 09:40:39.854736
704,1,1,22,2021-04-26 00:33:39.611931+02,52,2021-04-26 09:40:40.136618
706,1,1,22,2021-04-26 00:43:39.812262+02,51,2021-04-26 09:40:40.541661
708,1,1,22,2021-04-26 00:53:39.962114+02,52,2021-04-26 09:40:41.185186
710,1,1,22,2021-04-26 01:03:40.111964+02,53,2021-04-26 09:40:41.773146
712,1,1,22,2021-04-26 01:13:40.312192+02,52,2021-04-26 09:40:42.406841
714,1,1,22,2021-04-26 01:23:40.462004+02,53,2021-04-26 09:40:42.996233
716,1,1,22,2021-04-26 01:33:40.662324+02,53,2021-04-26 09:40:43.31045
718,1,1,22,2021-04-26 01:43:40.833992+02,52,2021-04-26 09:40:43.620473
720,1,1,22,2021-04-26 01:53:40.962063+02,52,2021-04-26 09:40:43.925416
722,1,1,22,2021-04-26 02:03:41.112011+02,52,2021-04-26 09:40:44.211234
724,1,1,22,2021-04-26 02:13:41.312376+02,51,2021-04-26 09:40:44.507014
